model,year,mileage,image,color,cost
2020 Chevrolet Silverado 1500,2020,"23,454 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/300/9/7add61a2.jpg?w=197&h=148&q=85&mode=1,Black,"$37,995"
2020 Chevrolet Silverado 1500,2020,"10,080 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/307/6/4d88228d.jpg?w=197&h=148&q=85&mode=1,Black,"$37,997"
2020 Chevrolet Silverado 1500,2020,"13,597 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/3/3b2c1d3b.jpg?w=197&h=148&q=85&mode=1,Black,"$38,957"
2020 Chevrolet Silverado 1500,2020,"13,125 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/282/0/12e60ae4.jpg?w=197&h=148&q=85&mode=1,White,"$38,997"
2020 Chevrolet Traverse,2020,"5,907 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/696/1/60aadd5e.jpg?w=197&h=148&q=85&mode=1,Silver,"$39,497"
2020 Chevrolet Traverse,2020,"9,094 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/380/9/3ccdabf0.jpg?w=197&h=148&q=85&mode=1,Black,"$40,495"
2020 Chevrolet Tahoe,2020,"60,606 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/330/7/f7d6fbad.jpg?w=197&h=148&q=85&mode=1,Black,"$41,748"
2020 Chevrolet Silverado 1500,2020,"16,605 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/4/c2d5c10b.jpg?w=197&h=148&q=85&mode=1,Black,"$42,248"
2020 Chevrolet Blazer,2020,"1,953 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/001/3/8cd796af.jpg?w=197&h=148&q=85&mode=1,Red,"$44,997"
2020 Chevrolet Tahoe,2020,"43,355 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/626/7/e3d6b24d.jpg?w=197&h=148&q=85&mode=1,Summit White,"$45,750"
2020 Chevrolet Suburban,2020,"39,870 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/636/260/6/04afcb7d.jpg?w=197&h=148&q=85&mode=1,Black,"$46,950"
2020 Chevrolet Tahoe,2020,"39,859 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/842/0/e4f88e98.jpg?w=197&h=148&q=85&mode=1,Black,"$48,889"
2020 Chevrolet Tahoe,2020,"12,149 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/306/2/8dc8efbc.jpg?w=197&h=148&q=85&mode=1,Black,"$48,949"
2020 Chevrolet Tahoe,2020,"15,929 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/226/1/17b47a4e.jpg?w=197&h=148&q=85&mode=1,Blue Velvet Metallic,"$49,403"
2020 Chevrolet Tahoe,2020,"15,185 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/214/3/c9917de9.jpg?w=197&h=148&q=85&mode=1,Summit White,"$49,405"
2020 Chevrolet Suburban,2020,"11,000 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/324/1/7dc8f660.jpg?w=197&h=148&q=85&mode=1,Black,"$49,449"
2020 Chevrolet Tahoe,2020,"34,903 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/330/8/92776c99.jpg?w=197&h=148&q=85&mode=1,Black,"$49,627"
2020 Chevrolet Suburban,2020,"28,751 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/972/6/708e4539.jpg?w=197&h=148&q=85&mode=1,Black,"$49,740"
2020 Chevrolet Suburban,2020,"19,195 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/313/8/48839048.jpg?w=197&h=148&q=85&mode=1,Black,"$50,000"
2020 Chevrolet Tahoe,2020,"9,155 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/220/3/e4b24cbf.jpg?w=197&h=148&q=85&mode=1,Black,"$51,420"
2020 Chevrolet Tahoe,2020,"5,043 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/313/7/04f3d11a.jpg?w=197&h=148&q=85&mode=1,Black,"$51,449"
2020 Chevrolet Suburban,2020,"7,921 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/326/3/350fa888.jpg?w=197&h=148&q=85&mode=1,Black,"$51,449"
2020 Chevrolet Suburban,2020,"9,113 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/844/7/776d2731.jpg?w=197&h=148&q=85&mode=1,Black,"$51,500"
2020 Chevrolet Silverado 1500,2020,"4,472 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/497/1/fb7aac14.jpg?w=197&h=148&q=85&mode=1,Beige,"$54,888"
2020 Chevrolet Traverse,2020,"33,091 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/309/9/cfd526dc.jpg?w=197&h=148&q=85&mode=1,Black,"$36,989"
2020 Chevrolet Traverse,2020,"13,821 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/378/2/d07d257b.jpg?w=197&h=148&q=85&mode=1,Gray,"$36,995"
2020 Chevrolet Silverado 1500,2020,"9,438 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/1/b73fa87f.jpg?w=197&h=148&q=85&mode=1,Black,"$37,259"
2020 Chevrolet Traverse,2020,"23,686 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/297/1/bd015a3b.jpg?w=197&h=148&q=85&mode=1,Black,"$37,901"
2020 Chevrolet Traverse,2020,"19,520 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/827/2/363535d3.jpg?w=197&h=148&q=85&mode=1,Black,"$37,989"
2020 Chevrolet Traverse,2020,"16,425 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/812/0/1e75d80b.jpg?w=197&h=148&q=85&mode=1,Blue,"$37,995"
2020 Chevrolet Silverado 1500,2020,"23,454 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/300/9/7add61a2.jpg?w=197&h=148&q=85&mode=1,Black,"$37,995"
2020 Chevrolet Silverado 1500,2020,"10,080 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/307/6/4d88228d.jpg?w=197&h=148&q=85&mode=1,Black,"$37,997"
2020 Chevrolet Silverado 1500,2020,"13,597 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/3/3b2c1d3b.jpg?w=197&h=148&q=85&mode=1,Black,"$38,957"
2020 Chevrolet Silverado 1500,2020,"13,125 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/282/0/12e60ae4.jpg?w=197&h=148&q=85&mode=1,White,"$38,997"
2020 Chevrolet Traverse,2020,"5,907 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/696/1/60aadd5e.jpg?w=197&h=148&q=85&mode=1,Silver,"$39,497"
2020 Chevrolet Traverse,2020,"9,094 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/380/9/3ccdabf0.jpg?w=197&h=148&q=85&mode=1,Black,"$40,495"
2020 Chevrolet Tahoe,2020,"60,606 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/330/7/f7d6fbad.jpg?w=197&h=148&q=85&mode=1,Black,"$41,748"
2020 Chevrolet Silverado 1500,2020,"16,605 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/4/c2d5c10b.jpg?w=197&h=148&q=85&mode=1,Black,"$42,248"
2020 Chevrolet Blazer,2020,"1,953 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/001/3/8cd796af.jpg?w=197&h=148&q=85&mode=1,Red,"$44,997"
2020 Chevrolet Tahoe,2020,"43,355 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/626/7/e3d6b24d.jpg?w=197&h=148&q=85&mode=1,Summit White,"$45,750"
2020 Chevrolet Suburban,2020,"39,870 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/636/260/6/04afcb7d.jpg?w=197&h=148&q=85&mode=1,Black,"$46,950"
2020 Chevrolet Tahoe,2020,"39,859 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/842/0/e4f88e98.jpg?w=197&h=148&q=85&mode=1,Black,"$48,889"
2020 Chevrolet Tahoe,2020,"12,149 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/306/2/8dc8efbc.jpg?w=197&h=148&q=85&mode=1,Black,"$48,949"
2020 Chevrolet Tahoe,2020,"15,929 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/226/1/17b47a4e.jpg?w=197&h=148&q=85&mode=1,Blue Velvet Metallic,"$49,403"
2020 Chevrolet Tahoe,2020,"15,185 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/214/3/c9917de9.jpg?w=197&h=148&q=85&mode=1,Summit White,"$49,405"
2020 Chevrolet Suburban,2020,"11,000 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/324/1/7dc8f660.jpg?w=197&h=148&q=85&mode=1,Black,"$49,449"
2020 Chevrolet Tahoe,2020,"34,903 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/330/8/92776c99.jpg?w=197&h=148&q=85&mode=1,Black,"$49,627"
2020 Chevrolet Suburban,2020,"28,751 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/972/6/708e4539.jpg?w=197&h=148&q=85&mode=1,Black,"$49,740"
2020 Chevrolet Suburban,2020,"19,195 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/313/8/48839048.jpg?w=197&h=148&q=85&mode=1,Black,"$50,000"
2020 Chevrolet Tahoe,2020,"9,155 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/220/3/e4b24cbf.jpg?w=197&h=148&q=85&mode=1,Black,"$51,420"
2020 Chevrolet Tahoe,2020,"5,043 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/313/7/04f3d11a.jpg?w=197&h=148&q=85&mode=1,Black,"$51,449"
2020 Chevrolet Suburban,2020,"7,921 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/326/3/350fa888.jpg?w=197&h=148&q=85&mode=1,Black,"$51,449"
2020 Chevrolet Suburban,2020,"9,113 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/844/7/776d2731.jpg?w=197&h=148&q=85&mode=1,Black,"$51,500"
2020 Chevrolet Silverado 1500,2020,"4,472 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/497/1/fb7aac14.jpg?w=197&h=148&q=85&mode=1,Beige,"$54,888"
2020 Chevrolet Traverse,2020,"33,091 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/309/9/cfd526dc.jpg?w=197&h=148&q=85&mode=1,Black,"$36,989"
2020 Chevrolet Traverse,2020,"13,821 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/378/2/d07d257b.jpg?w=197&h=148&q=85&mode=1,Gray,"$36,995"
2020 Chevrolet Silverado 1500,2020,"9,438 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/1/b73fa87f.jpg?w=197&h=148&q=85&mode=1,Black,"$37,259"
2020 Chevrolet Traverse,2020,"23,686 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/297/1/bd015a3b.jpg?w=197&h=148&q=85&mode=1,Black,"$37,901"
2020 Chevrolet Traverse,2020,"19,520 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/827/2/363535d3.jpg?w=197&h=148&q=85&mode=1,Black,"$37,989"
2020 Chevrolet Traverse,2020,"16,425 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/812/0/1e75d80b.jpg?w=197&h=148&q=85&mode=1,Blue,"$37,995"
2020 Chevrolet Silverado 1500,2020,"23,454 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/300/9/7add61a2.jpg?w=197&h=148&q=85&mode=1,Black,"$37,995"
2020 Chevrolet Silverado 1500,2020,"10,080 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/307/6/4d88228d.jpg?w=197&h=148&q=85&mode=1,Black,"$37,997"
2020 Chevrolet Silverado 1500,2020,"13,597 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/3/3b2c1d3b.jpg?w=197&h=148&q=85&mode=1,Black,"$38,957"
2020 Chevrolet Silverado 1500,2020,"13,125 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/282/0/12e60ae4.jpg?w=197&h=148&q=85&mode=1,White,"$38,997"
2020 Chevrolet Traverse,2020,"5,907 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/696/1/60aadd5e.jpg?w=197&h=148&q=85&mode=1,Silver,"$39,497"
2020 Chevrolet Traverse,2020,"9,094 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/380/9/3ccdabf0.jpg?w=197&h=148&q=85&mode=1,Black,"$40,495"
2020 Chevrolet Tahoe,2020,"60,606 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/330/7/f7d6fbad.jpg?w=197&h=148&q=85&mode=1,Black,"$41,748"
2020 Chevrolet Silverado 1500,2020,"16,605 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/4/c2d5c10b.jpg?w=197&h=148&q=85&mode=1,Black,"$42,248"
2020 Chevrolet Blazer,2020,"1,953 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/001/3/8cd796af.jpg?w=197&h=148&q=85&mode=1,Red,"$44,997"
2020 Chevrolet Tahoe,2020,"43,355 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/626/7/e3d6b24d.jpg?w=197&h=148&q=85&mode=1,Summit White,"$45,750"
2020 Chevrolet Suburban,2020,"39,870 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/636/260/6/04afcb7d.jpg?w=197&h=148&q=85&mode=1,Black,"$46,950"
2020 Chevrolet Tahoe,2020,"39,859 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/842/0/e4f88e98.jpg?w=197&h=148&q=85&mode=1,Black,"$48,889"
2020 Chevrolet Tahoe,2020,"12,149 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/306/2/8dc8efbc.jpg?w=197&h=148&q=85&mode=1,Black,"$48,949"
2020 Chevrolet Tahoe,2020,"15,929 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/226/1/17b47a4e.jpg?w=197&h=148&q=85&mode=1,Blue Velvet Metallic,"$49,403"
2020 Chevrolet Tahoe,2020,"15,185 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/214/3/c9917de9.jpg?w=197&h=148&q=85&mode=1,Summit White,"$49,405"
2020 Chevrolet Suburban,2020,"11,000 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/324/1/7dc8f660.jpg?w=197&h=148&q=85&mode=1,Black,"$49,449"
2020 Chevrolet Tahoe,2020,"34,903 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/330/8/92776c99.jpg?w=197&h=148&q=85&mode=1,Black,"$49,627"
2020 Chevrolet Suburban,2020,"28,751 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/653/972/6/708e4539.jpg?w=197&h=148&q=85&mode=1,Black,"$49,740"
2020 Chevrolet Suburban,2020,"19,195 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/313/8/48839048.jpg?w=197&h=148&q=85&mode=1,Black,"$50,000"
2020 Chevrolet Tahoe,2020,"9,155 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/220/3/e4b24cbf.jpg?w=197&h=148&q=85&mode=1,Black,"$51,420"
2020 Chevrolet Tahoe,2020,"5,043 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/681/313/7/04f3d11a.jpg?w=197&h=148&q=85&mode=1,Black,"$51,449"
2020 Chevrolet Suburban,2020,"7,921 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/326/3/350fa888.jpg?w=197&h=148&q=85&mode=1,Black,"$51,449"
2020 Chevrolet Suburban,2020,"9,113 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/844/7/776d2731.jpg?w=197&h=148&q=85&mode=1,Black,"$51,500"
2020 Chevrolet Silverado 1500,2020,"4,472 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/792/497/1/fb7aac14.jpg?w=197&h=148&q=85&mode=1,Beige,"$54,888"
2020 Chevrolet Traverse,2020,"33,091 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/744/309/9/cfd526dc.jpg?w=197&h=148&q=85&mode=1,Black,"$36,989"
2020 Chevrolet Traverse,2020,"13,821 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/378/2/d07d257b.jpg?w=197&h=148&q=85&mode=1,Gray,"$36,995"
2020 Chevrolet Silverado 1500,2020,"9,438 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/1/b73fa87f.jpg?w=197&h=148&q=85&mode=1,Black,"$37,259"
2020 Chevrolet Traverse,2020,"23,686 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/297/1/bd015a3b.jpg?w=197&h=148&q=85&mode=1,Black,"$37,901"
2020 Chevrolet Traverse,2020,"19,520 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/827/2/363535d3.jpg?w=197&h=148&q=85&mode=1,Black,"$37,989"
2020 Chevrolet Traverse,2020,"16,425 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/618/812/0/1e75d80b.jpg?w=197&h=148&q=85&mode=1,Blue,"$37,995"
2020 Chevrolet Silverado 1500,2020,"23,454 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/300/9/7add61a2.jpg?w=197&h=148&q=85&mode=1,Black,"$37,995"
2020 Chevrolet Silverado 1500,2020,"10,080 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/307/6/4d88228d.jpg?w=197&h=148&q=85&mode=1,Black,"$37,997"
2020 Chevrolet Silverado 1500,2020,"13,597 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/3/3b2c1d3b.jpg?w=197&h=148&q=85&mode=1,Black,"$38,957"
2020 Chevrolet Silverado 1500,2020,"13,125 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/282/0/12e60ae4.jpg?w=197&h=148&q=85&mode=1,White,"$38,997"
2020 Chevrolet Traverse,2020,"5,907 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/696/1/60aadd5e.jpg?w=197&h=148&q=85&mode=1,Silver,"$39,497"
2020 Chevrolet Traverse,2020,"9,094 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/380/9/3ccdabf0.jpg?w=197&h=148&q=85&mode=1,Black,"$40,495"
2020 Chevrolet Tahoe,2020,"60,606 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/615/330/7/f7d6fbad.jpg?w=197&h=148&q=85&mode=1,Black,"$41,748"
2020 Chevrolet Silverado 1500,2020,"16,605 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/612/279/4/c2d5c10b.jpg?w=197&h=148&q=85&mode=1,Black,"$42,248"
2020 Chevrolet Blazer,2020,"1,953 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/001/3/8cd796af.jpg?w=197&h=148&q=85&mode=1,Red,"$44,997"
2020 Chevrolet Tahoe,2020,"43,355 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/619/626/7/e3d6b24d.jpg?w=197&h=148&q=85&mode=1,Summit White,"$45,750"
2020 Chevrolet Suburban,2020,"39,870 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/636/260/6/04afcb7d.jpg?w=197&h=148&q=85&mode=1,Black,"$46,950"
2020 Chevrolet Tahoe,2020,"39,859 miles",https://cdcssl.ibsrv.net/ibimg/www.carsdirect.com/201/759/842/0/e4f88e98.jpg?w=197&h=148&q=85&mode=1,Black,"$48,889"
